Well-known ID;Name;prj
102354;NAD_1983_HARN_StatePlane_Wisconsin_South_FIPS_4803;"PROJCS[""NAD_1983_HARN_StatePlane_Wisconsin_South_FIPS_4803"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",600000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-90.0],PARAMETER[""Standard_Parallel_1"",42.73333333333333],PARAMETER[""Standard_Parallel_2"",44.06666666666667],PARAMETER[""Latitude_Of_Origin"",42.0],UNIT[""Meter"",1.0]]"
102355;NAD_1983_HARN_StatePlane_Wyoming_East_FIPS_4901;"PROJCS[""NAD_1983_HARN_StatePlane_Wyoming_East_FIPS_4901"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",200000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-105.1666666666667],PARAMETER[""Scale_Factor"",0.9999375],PARAMETER[""Latitude_Of_Origin"",40.5],UNIT[""Meter"",1.0]]"
102356;NAD_1983_HARN_StatePlane_Wyoming_East_Central_FIPS_4902;"PROJCS[""NAD_1983_HARN_StatePlane_Wyoming_East_Central_FIPS_4902"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",400000.0],PARAMETER[""False_Northing"",100000.0],PARAMETER[""Central_Meridian"",-107.3333333333333],PARAMETER[""Scale_Factor"",0.9999375],PARAMETER[""Latitude_Of_Origin"",40.5],UNIT[""Meter"",1.0]]"
102357;NAD_1983_HARN_StatePlane_Wyoming_West_Central_FIPS_4903;"PROJCS[""NAD_1983_HARN_StatePlane_Wyoming_West_Central_FIPS_4903"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",600000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-108.75],PARAMETER[""Scale_Factor"",0.9999375],PARAMETER[""Latitude_Of_Origin"",40.5],UNIT[""Meter"",1.0]]"
102358;NAD_1983_HARN_StatePlane_Wyoming_West_FIPS_4904;"PROJCS[""NAD_1983_HARN_StatePlane_Wyoming_West_FIPS_4904"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",800000.0],PARAMETER[""False_Northing"",100000.0],PARAMETER[""Central_Meridian"",-110.0833333333333],PARAMETER[""Scale_Factor"",0.9999375],PARAMETER[""Latitude_Of_Origin"",40.5],UNIT[""Meter"",1.0]]"
102359;ETRS_1989_UTM_Zone_33N_7stellen;"PROJCS[""ETRS_1989_UTM_Zone_33N_7stellen"",GEOGCS[""GCS_ETRS_1989"",DATUM[""D_ETRS_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",3500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",15.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
102360;ETRS_1989_UTM_Zone_33N_8stellen;"PROJCS[""ETRS_1989_UTM_Zone_33N_8stellen"",GEOGCS[""GCS_ETRS_1989"",DATUM[""D_ETRS_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",33500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",15.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
102361;NAD_1983_HARN_StatePlane_Puerto_Rico_Virgin_Islands_FIPS_5200;"PROJCS[""NAD_1983_HARN_StatePlane_Puerto_Rico_Virgin_Islands_FIPS_5200"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",200000.0],PARAMETER[""False_Northing"",200000.0],PARAMETER[""Central_Meridian"",-66.43333333333334],PARAMETER[""Standard_Parallel_1"",18.03333333333334],PARAMETER[""Standard_Parallel_2"",18.43333333333333],PARAMETER[""Latitude_Of_Origin"",17.83333333333333],UNIT[""Meter"",1.0]]"
102362;ETRS_1989_UTM_Zone_N32;"PROJCS[""ETRS_1989_UTM_Zone_N32"",GEOGCS[""GCS_ETRS_1989"",DATUM[""D_ETRS_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",32500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",9.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
102363;NAD_1983_HARN_StatePlane_Kentucky_FIPS_1600;"PROJCS[""NAD_1983_HARN_StatePlane_Kentucky_FIPS_1600"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",1500000.0],PARAMETER[""False_Northing"",1000000.0],PARAMETER[""Central_Meridian"",-85.75],PARAMETER[""Standard_Parallel_1"",37.08333333333334],PARAMETER[""Standard_Parallel_2"",38.66666666666666],PARAMETER[""Latitude_Of_Origin"",36.33333333333334],UNIT[""Meter"",1.0]]"
102364;NAD_1983_CORS96_UTM_Zone_59N;"PROJCS[""NAD_1983_CORS96_UTM_Zone_59N"",GEOGCS[""GCS_NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",171.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
102365;NAD_1983_CORS96_UTM_Zone_60N;"PROJCS[""NAD_1983_CORS96_UTM_Zone_60N"",GEOGCS[""GCS_NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",177.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
102366;NAD_1983_CORS96_StatePlane_Alaska_1_FIPS_5001;"PROJCS[""NAD_1983_CORS96_StatePlane_Alaska_1_FIPS_5001"",GEOGCS[""GCS_NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Hotine_Oblique_Mercator_Azimuth_Natural_Origin""],PARAMETER[""False_Easting"",5000000.0],PARAMETER[""False_Northing"",-5000000.0],PARAMETER[""Scale_Factor"",0.9999],PARAMETER[""Azimuth"",-36.86989764583333],PARAMETER[""Longitude_Of_Center"",-133.6666666666667],PARAMETER[""Latitude_Of_Center"",57.0],UNIT[""Meter"",1.0]]"
102367;NAD_1983_CORS96_StatePlane_Alaska_2_FIPS_5002;"PROJCS[""NAD_1983_CORS96_StatePlane_Alaska_2_FIPS_5002"",GEOGCS[""GCS_NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-142.0],PARAMETER[""Scale_Factor"",0.9999],PARAMETER[""Latitude_Of_Origin"",54.0],UNIT[""Meter"",1.0]]"
102368;NAD_1983_CORS96_StatePlane_Alaska_3_FIPS_5003;"PROJCS[""NAD_1983_CORS96_StatePlane_Alaska_3_FIPS_5003"",GEOGCS[""GCS_NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-146.0],PARAMETER[""Scale_Factor"",0.9999],PARAMETER[""Latitude_Of_Origin"",54.0],UNIT[""Meter"",1.0]]"
102369;NAD_1983_CORS96_StatePlane_Alaska_4_FIPS_5004;"PROJCS[""NAD_1983_CORS96_StatePlane_Alaska_4_FIPS_5004"",GEOGCS[""GCS_NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-150.0],PARAMETER[""Scale_Factor"",0.9999],PARAMETER[""Latitude_Of_Origin"",54.0],UNIT[""Meter"",1.0]]"
102370;NAD_1983_CORS96_StatePlane_Alaska_5_FIPS_5005;"PROJCS[""NAD_1983_CORS96_StatePlane_Alaska_5_FIPS_5005"",GEOGCS[""GCS_NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-154.0],PARAMETER[""Scale_Factor"",0.9999],PARAMETER[""Latitude_Of_Origin"",54.0],UNIT[""Meter"",1.0]]"
102371;NAD_1983_CORS96_StatePlane_Alaska_6_FIPS_5006;"PROJCS[""NAD_1983_CORS96_StatePlane_Alaska_6_FIPS_5006"",GEOGCS[""GCS_NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-158.0],PARAMETER[""Scale_Factor"",0.9999],PARAMETER[""Latitude_Of_Origin"",54.0],UNIT[""Meter"",1.0]]"
102372;NAD_1983_CORS96_StatePlane_Alaska_7_FIPS_5007;"PROJCS[""NAD_1983_CORS96_StatePlane_Alaska_7_FIPS_5007"",GEOGCS[""GCS_NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-162.0],PARAMETER[""Scale_Factor"",0.9999],PARAMETER[""Latitude_Of_Origin"",54.0],UNIT[""Meter"",1.0]]"
102373;NAD_1983_CORS96_StatePlane_Alaska_8_FIPS_5008;"PROJCS[""NAD_1983_CORS96_StatePlane_Alaska_8_FIPS_5008"",GEOGCS[""GCS_NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-166.0],PARAMETER[""Scale_Factor"",0.9999],PARAMETER[""Latitude_Of_Origin"",54.0],UNIT[""Meter"",1.0]]"
102374;NAD_1983_CORS96_StatePlane_Alaska_9_FIPS_5009;"PROJCS[""NAD_1983_CORS96_StatePlane_Alaska_9_FIPS_5009"",GEOGCS[""GCS_NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-170.0],PARAMETER[""Scale_Factor"",0.9999],PARAMETER[""Latitude_Of_Origin"",54.0],UNIT[""Meter"",1.0]]"
102375;NAD_1983_CORS96_StatePlane_Alaska_10_FIPS_5010;"PROJCS[""NAD_1983_CORS96_StatePlane_Alaska_10_FIPS_5010"",GEOGCS[""GCS_NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",1000000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-176.0],PARAMETER[""Standard_Parallel_1"",51.83333333333334],PARAMETER[""Standard_Parallel_2"",53.83333333333334],PARAMETER[""Latitude_Of_Origin"",51.0],UNIT[""Meter"",1.0]]"
102376;NAD_1983_CORS96_StatePlane_Oregon_North_FIPS_3601;"PROJCS[""NAD_1983_CORS96_StatePlane_Oregon_North_FIPS_3601"",GEOGCS[""GCS_NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",2500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-120.5],PARAMETER[""Standard_Parallel_1"",44.33333333333334],PARAMETER[""Standard_Parallel_2"",46.0],PARAMETER[""Latitude_Of_Origin"",43.66666666666666],UNIT[""Meter"",1.0]]"
102377;NAD_1983_CORS96_StatePlane_Oregon_South_FIPS_3602;"PROJCS[""NAD_1983_CORS96_StatePlane_Oregon_South_FIPS_3602"",GEOGCS[""GCS_NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",1500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-120.5],PARAMETER[""Standard_Parallel_1"",42.33333333333334],PARAMETER[""Standard_Parallel_2"",44.0],PARAMETER[""Latitude_Of_Origin"",41.66666666666666],UNIT[""Meter"",1.0]]"
102378;NAD_1983_CORS96_StatePlane_Oregon_North_FIPS_3601_Ft_Intl;"PROJCS[""NAD_1983_CORS96_StatePlane_Oregon_North_FIPS_3601_Ft_Intl"",GEOGCS[""GCS_NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",8202099.737532808],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-120.5],PARAMETER[""Standard_Parallel_1"",44.33333333333334],PARAMETER[""Standard_Parallel_2"",46.0],PARAMETER[""Latitude_Of_Origin"",43.66666666666666],UNIT[""Foot"",0.3048]]"
102379;NAD_1983_CORS96_StatePlane_Oregon_South_FIPS_3602_Ft_Intl;"PROJCS[""NAD_1983_CORS96_StatePlane_Oregon_South_FIPS_3602_Ft_Intl"",GEOGCS[""GCS_NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",4921259.842519685],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-120.5],PARAMETER[""Standard_Parallel_1"",42.33333333333334],PARAMETER[""Standard_Parallel_2"",44.0],PARAMETER[""Latitude_Of_Origin"",41.66666666666666],UNIT[""Foot"",0.3048]]"
102380;NAD_1983_CORS96_Oregon_Statewide_Lambert;"PROJCS[""NAD_1983_CORS96_Oregon_Statewide_Lambert"",GEOGCS[""GCS_NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",400000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-120.5],PARAMETER[""Standard_Parallel_1"",43.0],PARAMETER[""Standard_Parallel_2"",45.5],PARAMETER[""Latitude_Of_Origin"",41.75],UNIT[""Meter"",1.0]]"
102381;NAD_1983_CORS96_Oregon_Statewide_Lambert_Ft_Intl;"PROJCS[""NAD_1983_CORS96_Oregon_Statewide_Lambert_Ft_Intl"",GEOGCS[""GCS_NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",1312335.958005249],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-120.5],PARAMETER[""Standard_Parallel_1"",43.0],PARAMETER[""Standard_Parallel_2"",45.5],PARAMETER[""Latitude_Of_Origin"",41.75],UNIT[""Foot"",0.3048]]"
102382;NAD_1983_2011_UTM_Zone_13N;"PROJCS[""NAD_1983_2011_UTM_Zone_13N"",GEOGCS[""GCS_NAD_1983_2011"",DATUM[""D_NAD_1983_2011"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-105.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
102383;NAD_1983_2011_UTM_Zone_14N;"PROJCS[""NAD_1983_2011_UTM_Zone_14N"",GEOGCS[""GCS_NAD_1983_2011"",DATUM[""D_NAD_1983_2011"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-99.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
102384;NAD_1983_2011_UTM_Zone_15N;"PROJCS[""NAD_1983_2011_UTM_Zone_15N"",GEOGCS[""GCS_NAD_1983_2011"",DATUM[""D_NAD_1983_2011"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-93.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
102385;NAD_1983_2011_UTM_Zone_16N;"PROJCS[""NAD_1983_2011_UTM_Zone_16N"",GEOGCS[""GCS_NAD_1983_2011"",DATUM[""D_NAD_1983_2011"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-87.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
102386;NAD_1983_2011_UTM_Zone_17N;"PROJCS[""NAD_1983_2011_UTM_Zone_17N"",GEOGCS[""GCS_NAD_1983_2011"",DATUM[""D_NAD_1983_2011"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-81.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
102387;NAD_1983_2011_UTM_Zone_18N;"PROJCS[""NAD_1983_2011_UTM_Zone_18N"",GEOGCS[""GCS_NAD_1983_2011"",DATUM[""D_NAD_1983_2011"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-75.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
102388;NAD_1983_2011_UTM_Zone_19N;"PROJCS[""NAD_1983_2011_UTM_Zone_19N"",GEOGCS[""GCS_NAD_1983_2011"",DATUM[""D_NAD_1983_2011"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-69.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
102401;NAD_1983_CORS96_UTM_Zone_1N;"PROJCS[""NAD_1983_CORS96_UTM_Zone_1N"",GEOGCS[""GCS_NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-177.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
102402;NAD_1983_CORS96_UTM_Zone_2N;"PROJCS[""NAD_1983_CORS96_UTM_Zone_2N"",GEOGCS[""GCS_NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-171.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
102403;NAD_1983_CORS96_UTM_Zone_3N;"PROJCS[""NAD_1983_CORS96_UTM_Zone_3N"",GEOGCS[""GCS_NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-165.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
102404;NAD_1983_CORS96_UTM_Zone_4N;"PROJCS[""NAD_1983_CORS96_UTM_Zone_4N"",GEOGCS[""GCS_NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-159.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
102405;NAD_1983_CORS96_UTM_Zone_5N;"PROJCS[""NAD_1983_CORS96_UTM_Zone_5N"",GEOGCS[""GCS_NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-153.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
102406;NAD_1983_CORS96_UTM_Zone_6N;"PROJCS[""NAD_1983_CORS96_UTM_Zone_6N"",GEOGCS[""GCS_NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-147.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
